id,text,labels
26933,"Đang đi ship bánh cũng phải dừng lại đọc ,khách đợi em xí
CÁI QUÁI GÌ ĐANG DIỄN RA THẾ NÀY ??????","[25, 13, 24]"
tik024100,Niềm tự hào dân tộc!,[7]
11586,Chek cái này khó vậy hả các bác,"[15, 14]"
28102,Đặng Đình Đạt  a dạo này khoẻ không😅,[6]
tik013801,em không giỏi giao tiếp,[20]
18615,Cho nó ra toà đi,"[24, 25]"
26928,Phạm Bích Hạnh  lạy bà.,[25]
tik013430,Tôi đã qua 😂😂😂😂😂,"[0, 2]"
13193,Nguyễn Minh Quang cụ thể là buồn ngủ à a,[27]
3124,hoan hô anh 😂😄,"[1, 2, 7]"
tik022440,Đúng thế ...,[11]
24588,"Được như trời tây cũng phước. Trồng hổ vẽ mèo thôi. Tiếc, lẽ ra có thể được ngang tầm Maldives…","[20, 21, 26]"
24900,Bạn Muốn Hẹn Hò? Ừ. Đúng rồi. Ng lớn bắt xe đi. Ai đạp xe đạp đi,[11]
28459,Trần Tân ảnh lan toả năng lượng tích cực cho mng để chừa chỗ cho năng lượng tiêu cực bên trong ảnh tồn tại :((((,"[20, 21]"
1864,per tao nghĩ nên triệt sản mày,"[23, 24, 0]"
3356,làm chung với con mẹ ngáo là phải chuyển đi liền :) per ngọc kiều dung,"[24, 25]"
6902,mày ăn cái gì mà khôn vaiz thế,"[24, 25, 13]"
4922,nếu câu chuyện này được liệt kê vào danh sắc câu chuyện cảm động nhất trường thì câu chuyện của thư sẽ được liệt vào đâu đây 😂😂😂 per,"[1, 2, 0]"
tik011641,Nếu biết trước “giá như” thì con ng ta đã kh khổ rồi 🥰,"[18, 21]"
18214,Thương cháu quá xin chia buồn với gia đình.,"[6, 22, 21]"
711,"thời buổi bây chừ chuyện gì cũng có thể xảy ra , vậy nên thôi trất , đừng nên tin ai","[20, 26, 16]"
1386,má ơi đây chính là thứ ám ảnh nhất cuộc đời con . kẻ thù 😢😢😢,"[21, 22, 16, 23]"
3176,và sau đó mẹ mày đánh thức mày dậy 😌,[10]
17080,thương con ! cảm ơn hai vợ chồng bạn 🥰,"[3, 9]"
tik023708,Xâm “lượt “😅,"[2, 10]"
3796,ảo tưởng là đây 😞,[20]
4658,per . ủa sao giống răng anh vậy,"[13, 15]"
3767,bếp củi 😂😂😂,"[0, 2]"
22779,"Cầu mong khi thằng này ăn cơm chính phủ rồi, mong sau mấy ae trong đó dạy dỗ cho nó nhớ đời là đc rồi","[24, 20]"
tik004839,Tuy anh chị sống nghèo mà sach sẽ,[8]
23460,Nghe em nói đã…,[15]
6121,"1 câu mà người ta hay nói , đắng như vị đời 😌","[12, 10]"
6672,tao ở chợ viềng 2 nam trực đây . đông vãi chưởng . chen nhau suýt chết bẹp,[25]
16664,"Thương cái tình người đối xử với nhau, giá trị không ở của cho mà ở tấm lòng và nhân cách sống, cảm ơn tác giả","[8, 9, 6]"
6126,ăn chọp chẹp cái dume chú à . ghét nhất kiểu ăn vô duyên mất lịch sự này . ăn cà chọp cà chẹp miệng đéo kín được ấy . nghe ứa tai vãi,"[23, 25]"
you001650,"Nhờ chị mà em đã thoát ra đc 1 đốg tiêu cực , cảm ơn chị rất nhiềuu❤❤","[9, 10]"
17322,Nguyễn Ngọc Đông Phương học gì đến tận 1h sáng vậy bà :)))?,"[0, 13, 14]"
tik021609,@ttcuteooo ngại,[19]
1272,"ng nhật giỏi ở chỗ đó ., đây không phải là sự phiền hà mà là một cơ hội .",[8]
16357,Tý Nguyễn chắc gần mà e k biết A a,"[14, 15, 12]"
969,ăn cả thế giới đã,[4]
tik002654,😭😭😭😭😭nhìn xuống thì mình may mắn thật sự 😭😭😭,"[21, 22, 9, 10]"
32499,"Từ.ờ:n.g mình có vid.e0 trích xuất camera trong nn lúc bạn gái bị 🔪, xem ám ảnh lắm luôn","[16, 21, 22, 23]"
1603,lừa cả tỉ đồng mà đóng phạt 5tr :)) thế này thì răn đe cũng,"[24, 25, 26]"
28864,Châu Nhứt Sinh ác ôn ghê,[23]
x001348,@khongdongx53939 Thần phù hộ cho chị và anh!,[6]
2132,bác nói vậy thì tao cũng quì,"[24, 25]"
4568,trời ơi cái đoạn này em khóc tu tu luôn 😪.. trong khoảnh khắc rời xa một ai đó mãi mãi cơn đau thấu ngực trái huhu,"[21, 22]"
3279,dễ thương vãi ♥♥♥,"[3, 2]"
14736,Nguyễn Đăng Tài trên tiktok tôi coi hình như nhà thầu thấy vậy trả tiền và giấy tờ rồi sao ấy! nhà thầu đang run!,[13]
5338,không biết crush có thích uống nước mắm không để còn tặng nàng chai nam ngư 900ml :)),"[0, 4]"
775,ghét nhất mấy loại bép xép thế thôi . nhanh gọn lẹ 😂😂😂,"[0, 25, 23]"
3700,khổ thân em ý .,"[6, 21]"
you002712,"Hôm nay video của giang thấy mắt giang cứ như nhìn đi chỗ khác ý, ko có cảm giác giao lưu với mọi người như các video khác. Nhưng cũng cảm ơn giang đã ra video này","[9, 12]"
2870,có người sinh ra đã giàu có người làm cực khổ cũng không thể giàu . thương ông,"[20, 21, 6]"
3464,sao không ghé quán rồi nhờ người nhà cầm nón qua cho :))) tự làm khó mình vậy,"[25, 26]"
1397,lỡ bị tào tháo rượt mà cái wc bên kia thì nhảy thế nào nhỉ,[15]
tik003417,tôi nghiệp,[21]
you001196,anh chỉ em làm video giống như vậy được không ạ?em muốn làm video giống anh,[4]
5734,lại mưa 😞,"[20, 21]"
tik000361,xl bà nha áo tui hơi giãn^^,"[19, 2]"
2851,đơn giản mà mấy ai làm được .... ngưỡng mộ,[8]
29331,Quốc Phong chuẩn.giàu thì thượng đẳng hơn ng khác à,"[25, 26]"
x001641,@ivankaquynh Rất tâm đắc đó em!,[11]
30873,"đi ngược chiều là sai r , giá như uống chút cồn và lùi xe lại trên cao tốc thì không bị phạt r🐧",[24]
tik019121,không hẳn t ngại mà là t không hiểu tiếng người 🤩,"[15, 1]"
tik015760,thật ko thích bản thân mik,[21]
20467,Trà sữa có j tốt cơ chứ. Uống nhiều dễ bị tiểu đường lắm. Uống nước lọc vẫn là tốt nhất,"[25, 26]"
tik004560,khổ thật nam mô a Di Đà Phật nam mô a Di Đà Phật nam mô a Di Đà Phật cầu Phật trời phù hộ cho 2vkck luôn luôn mạnh khỏe bình an,"[4, 6]"
17265,Mình may mắn 3 mẹ chả áp đặt con làm gì. Cho 3 ae đi học chỉ cần học lên lớp là được k quan trọng giỏi hay dốt,"[2, 10, 11, 9]"
1507,"mấy thành phần không chấp hành luật giao thông cứ phải thế này . cơ mà thằng này gà thật , tạt mẹ vào quán nước mà ngồi uống chứ làm gì phải dắt xe khổ thế kia","[24, 25, 12]"
5135,"mẹ chưa hnao đi làm về sợ vãi như hôm nay 😑 chớp cứ nhằng nhằng 2 bên đường với trước mặt , kinh vãi","[16, 17, 25]"
18884,Đọc bài thơ mà vô tri thật sự,[25]
20887,"Sợ nhất cái môn này, nhiều lúc đang đi đg thấy thổi lửa cái giật mình muốn té nhào đầu 😵‍💫","[16, 17]"
tik004191,👍👍👍👍👍👍👍,[11]
you001900,"Em cảm ơn ạ, khi mà em bị mắng là &quot;Nó có làm con m* gì đâu” thì cảm xúc tiêu cực nó đến với em bất chợt, và tinh thần em bị xuống luôn rồi em ngồi vào một góc khóc xả ra hết cho đã, rồi em về liền search và tìm video xem.","[9, 10]"
tik012132,có những chuyện qua rồi phải biết chấp nhận để trải nghiệm. Chứ không phải trải nghiệm để mà rút kinh nghiệm,"[12, 21]"
1645,"hành nó đưa đèn ông sao lên nữa chứ , ác vãi , ta nhớ lại còn cay ?","[24, 25]"
3518,"cái kết thật bất ngờ , không thể đoán được vậy",[13]
13406,Thiện Tim mình nói vui chứ bạn bị bùng vài lần giá trị như v thì hỗ trợ s nỗi. Ai cũng bùng hỗ trợ có mà toang ấy . Hehe,"[25, 26, 0]"
tik016927,xấu nên mình phải chấp nhận thôi.,[19]
tik019694,t thân với ai thì t mới nói nhiều:)) giờ t có thân với 1 đứa trên mạng mà gặp ngoài đời t cũng im ru mặc dù trên mạng gọi điện nchuyen nhắn tin nói lia lịa nhưng gặp ngoài nó lạ lắm,"[0, 15, 17, 19]"
31647,“Vô tình gặp cảnh chẳng may”. Chứ ra chợ mà mua thì vô vàn lắm.,"[20, 25]"
29337,Thằng porche ra vẻ trc mà sao thấy chửi vision nhiều vậy mấy bạn. Hay tại thấy thằng đó đi porche nên bênh ta.,"[25, 26]"
923,không phải crush :v nhưng mà nhìn ổng cười mỉm nhìn cute vãi -.-😑😆❤,"[0, 4, 3]"
521,"tội nghiệp , có rất nhiều em ở nông thôn bị như vậy 😢.","[6, 21, 22]"
1300,ốm mà xinh thế :3,"[3, 2]"
tik017911,"ngại nói chuyện với người mình thích, ngại giao tiếp với bạn bè chỉ vì t cảm thấy mất tự tin khi nhìn lại nhan sắc của bản thân 😔","[19, 20, 21]"
tik012386,Có quá muộn không?🥺,"[18, 14]"
4550,tại trà sữa làm tao mập chứ tao có muốn đâu :(,"[20, 25]"
tik016858,ummm,[11]
22058,Nguyễn Mai Hương hình thức cả thôi. Thấy chụp ké xe hơi người ta mà vênh là hiểu rồi. Thêm ông chồng bị quay cận bóp ngực hs mà nhờ là bộ đội nên đc cho chìm xuồng. Quả là cặp đôi trời sinh,"[25, 26]"
you003913,"Mình cũng đã có lúc như em trai này...gọi là lụy tình, đau khổ, buồn bã còn nghĩ đến tự hại bản thân, kì thực, họ đã ko yêu họ éo quan tâm đâu...khuyên thật tình, thôi thì trải qua một lần cho biết, rồi đứng dậy em ơi, đàn ông cứ thành công đi, tự tin, mạnh mẽ lên, tự khắc nó có &quot;aura&quot;, khi đó người phụ nữ bên cạnh sẽ có đc cảm giác an toàn không thể rời xa, mà nếu có thì cũng kệ mẹ nó, thiếu gì gái","[18, 5]"
tik011732,giá như năm lớp 10 không gặp thằng lỏ què ấy:)),"[4, 23]"
you001850,Nhưng nếu có ko ngủ dc thì sao tôi suy nghĩ rất nhiều trong lúc ngủ! Và nhiều khj bị giật mình vì những suy nghĩ đó! Vì nó quá ghê gớm khiến mình cảm giác như mình ko dc bình thường!,"[16, 17]"
24907,Phuc em ây qua. Tinh anh em. Chang mây nguoi lon dam lam điêu nay nhu em. Trong khi em moi 13 tuôi. Mây nguoi lam anh nên hoc hoi đi.,"[7, 8]"
18955,Thơ tha thơ thẩn thành thơ thối thơ nhẹ hai vai nặng đũng quần,"[0, 23]"
you001974,Cảm ơn chị nhiều ạ,[9]
tik011975,Chào những con ng mắc sai lầm.Còn cơ hội nào cho chúng ta sửa sai hay là cứ chìm đắm trong cái quá khứ đó🥺,"[21, 18, 20]"
29734,Thanh Trinh quá thâm 🤣,[0]
596,nhìn giống hai anh đang tỉnh tò với nhau ghê ( mình là hủ đừng ném đá nha 😅😅😅),[0]
you000810,"anh ơi,anh có nhận làm ng dẫn dắt không ạ🐰?",[4]
4706,tôi nói với các ông nhé . dắt bộ qua chốt cũng chưa chắc ngon ăn per,"[17, 25]"
3353,"tao cũng vậy , mấy cái thiệp chúc noel thời cấp 2 trẻ trâu của lũ bạn vẫn còn nguyên xi","[0, 2, 12]"
tik023319,Sxuat gạo top 2 chứ =)),"[0, 26]"
tik018765,tự tị x10🥺,"[21, 19]"
2976,per hihi nhớ không,[0]
23031,Tận cùng khốn nạn,"[24, 25]"
21343,Thương cháu quá cầu cho linh hồn cháu được siêu thoát,"[6, 22, 21]"
33301,Phạm Tùng anh đi cf sáng với e k =))),"[4, 2]"
16689,Nghe mà muốn khóc .Vào bình viện mà nghèo là buồn lắm .,"[20, 21, 22]"
3897,"mà hiệu quả bất ngờ quá , quá đỉnh .","[1, 2, 13]"
tik022947,tôi rất tự hào vì mk là người Việt Nam 'TÔI YÊU VIỆT NAM'🇻🇳🇻🇳🇻🇳,"[7, 3]"
tik004797,anh ơi cho em xin địa chỉ của anh chị đó em gởi đồ lên đó được không anh,"[14, 6]"
28466,Trời đất thánh thần ơiiiiiiiii 🥲🥲🥲,"[21, 22, 13]"
19426,Mandy Nguyễn j thay ge qt,"[16, 23]"
3565,chỉ khổ các con thôi !! sao người ta lại có thể mất nhân tính như vậy,"[21, 24]"
2527,"lâu lắm đéo được gặp nhện trong wc , quên mất cảm giác nhịn ỉa như nào rồi 😂","[0, 10, 2]"
tik011598,giá như đừng nghĩ học giờ đâu phải khổ như này,"[18, 20, 21]"
23976,Nguyễn Trịnh Phượng cmt như kiểu nó là đàn bà và nó mới đẻ ý :v,"[0, 25]"
you003139,"Từng rất muốn giơ tay đọc, trả lời bài nhưng sau vài lần sai bị chửi thì ko giơ tay nữa và cho dù bị gọi đứng lên cũng run ko bình tĩnh đc 🥲🥲🥲","[17, 16, 19, 21]"
2647,bưởi chín nó như vậy đấy ngu ạ,"[23, 26]"
4589,thề cưng thiệc sự =)),"[0, 3, 2]"
24615,Tam Bao HD :v thô nhưng thật,"[0, 27]"
4562,ko bằng con 🐕,"[26, 25]"
20851,"bảo ""dân ng.uu"" thì lại tự ái. Tâm lý bầy đàn và ham muốn quay lại chụp lại những thứ xảy ra bất thường đang dần tạo nên những nguy hiểm tiềm ẩn trong xã hội hiện nay. t cứ thấy đám đông là t rẽ qua hướng khác , cùng lắm tò mò thì nhìn với vào bên trong xem có gì rồi cũng quay đi chứ ko rúc đầu vô mà quay mà chụp.  Và cộng thêm dân trí thấp nên lúc nào cũng mang trong đầu tư tưởng C.A ép dân , C.A lộng quyền.... chán thật sự.","[16, 23, 20]"
6345,không hiểu sao đoạn này rất kích thích trái tim hủ nữa của tao =)))),"[0, 1, 14]"
6200,bó tay luôn á,"[20, 25]"
5456,nhện này trong nhà tao chắc tao bỏ nhà đi mất 😱🤯,"[16, 23, 25]"
30086,Trần Thao thế nào là hở hàng khủng của us trên tàu SB vẫn bị xuống biển tắm với cá mập đấy nhân vô thập toàn chẳng có gì là hoàn hảo cả,"[20, 25]"
19717,grap thật chứ ko phải ấy đâu🥲,"[27, 26]"
you000721,"Thanks bro, cái giai đoạn suy thoái này thực sự khủng hoảng cho ae 30. Có rất nhiều vấn đề mình có suy nghĩ giống bro","[15, 9]"
you001805,"Có ai giống mình k ,lo lắng sợ sệt stress tới bệnh luôn ,hiện tại mình đang bị kiểu bị nóng lạnh trong người mỗi khi có chuyện gì đến và kèm theo là bệnh đau bao tử ,k ăn uống ngủ nghê gì được 😥😥😥","[16, 17, 21]"
tik015013,Mình xinh nhưng mà mỗi tội hơi xấu😭,[19]
3469,có cái con cặc .. chúng mày chỉ diễn thôi đúng không . dume chỉ diễn thôi .. :'(,[23]
4073,ủa chuyển biến bất ngờ vậy,"[13, 15]"
6305,"tốt nhất là đừng crush ai ngoài bản thân ra cả , để khi nhớ thì chỉ cần lấy gương ra nhìn cái là được 😑","[0, 5]"
tik017372,đừng vì câu nói người khác mà làm bản thân bị tổn thương nha các bạn. Mỗi người có 1 vẻ đpej riêng mà. Nhan sắc chỉ là nhất thời thôi...,"[6, 5, 11]"
1861,các bác cứ tích cực vào . em chả quan tâm,[27]
tik022795,yes👍,[11]
3105,cưng tởm,[23]
2211,"có hôm nó lo đọc cho mình nên không chép kịp bài , cô giáo bắt phạt đánh đòn cả hai đứa . năm sau bạn í chuyển trường mất , nhớ bạn quá !","[21, 22, 20]"
2599,sang năm khênh hẳn giường ra nằm xem cho đỡ mỏi lưng,[0]
6142,"phim hay , nhưng mà lần đầu xem là cùng nyc nên .. 😐","[2, 21]"
23478,S bây nỡ ntr quán cơm z :)),[0]
4824,thật ra là nó muốn kiếm em gái anh trai mưa đấy,"[0, 14]"
17491,"Linh Trương  thường đàn bà hay đi đánh ghen trước, chưa thấy ai làm vậy 😆😆😆",[0]
30050,"Thanh Dat  Cường độ huấn luyện cao , YAK130 bay mỗi huấn luyện đâu tham gia diễn tập và làm nhiệm vụ suốt","[1, 2]"
568,tao thấy tai nạn giao thông là tao nói với mẹ .. con chạy ra đó để tối lên ti vi ... mẹ tao chửi sấp mặt luôn,"[21, 25]"
3822,sai còn không biết sửa còn thích giận lại . cút hộ,"[24, 25]"
6405,dume thằng quay phim khốn nạn . biết mà đéo bảo người ta đánh xe ra,[26]
tik002947,"nhà nào cũng còn dư nhiều quần áo lắm, wyen góp đi Em","[11, 6]"
21296,"Bọn báo đời sookvat thể hiện và hậu quả làm mất đi 1 sinh mạng của 1 người con ngoan, 1 ng bạn tốt. Theo như Ls Hà là có thể định mức tội cno vào tội gie*tnguoi. Đi 7-15 năm. Cứ cho kịch khung đi 15 năm đi cho biết. Đhs vụ này làm mình cay vl","[22, 25, 23]"
17249,"để tớ giúp cậu nạp năng lượng nhé, thương quá cơ😔","[3, 6, 21]"
19991,Nguyễn Đình Minh Nhật Hồ Nguyễn Vân Trang lạy hồn 🙂,"[0, 13]"
